FID,MASK,X,Y,landcover,geology,flowaccum,winter_rad
1787,0,756541.8973,3840835.425,1,3,1,3
1788,0,743047.6817,3839570.447,1,1,1,3
1789,0,744518.3542,3854249.419,1,1,1,2
1790,0,751258.1129,3855911.169,1,2,2,2
1791,0,739696.4983,3846566.708,4,2,1,1
1792,0,756128.7903,3852037.308,4,3,2,2
1793,0,745502.2601,3844767.983,4,3,1,3
1794,0,749343.839,3844223.434,3,3,1,3
1795,0,726421.1085,3839942.792,10,4,1,3
1796,0,733405.2,3844026.973,11,5,1,2
1797,0,741569.0699,3843983.898,4,2,1,2
1798,0,743056.1759,3849154.42,10,4,1,2
1799,0,742484.922,3842227.398,10,2,1,2
1800,0,728797.9711,3840134.92,1,5,1,3
1801,0,747482.112,3848644.001,14,4,2,3
1802,0,752295.6538,3840738.171,4,3,1,2
1803,0,745857.38,3850417.164,14,1,1,2
1804,0,738864.9428,3855207.951,0,2,1,2
1805,0,735421.5533,3848513.485,1,1,2,2
1806,0,731033.1799,3845190.678,3,4,2,2
1807,0,740846.4268,3851042.67,14,1,1,2
1808,0,733929.3484,3839276.743,11,4,2,3
1809,0,752983.5689,3851108.427,4,3,1,3
1810,0,725848.8001,3848302.722,11,5,1,3
1811,0,745522.0521,3855832.463,4,1,1,3
1812,0,727817.566,3854236.256,4,2,1,2
1813,0,740028.2564,3840839.292,1,1,2,2
1814,0,733319.2057,3843128.556,1,5,1,3
1815,0,735974.3517,3854297.665,5,2,1,2
1816,0,731769.4633,3852619.46,4,1,1,3
1817,0,754784.3847,3847469.471,13,1,1,3
1818,0,750450.9162,3847066.376,1,4,1,2
1819,0,752729.957,3840650.798,4,3,1,2
1820,0,746957.8777,3845532.529,1,3,1,2
1821,0,744366.3461,3844042.374,4,3,1,3
1822,0,740173.3645,3853349.779,1,1,1,3
1823,0,736904.5164,3845097.209,3,2,1,2
1824,0,733842.6149,3847587.408,4,2,1,2
1825,0,755435.2508,3841575.575,3,3,1,2
1826,0,728103.0429,3839383.036,10,4,1,3
1827,0,744724.7042,3847066.272,10,1,2,2
1828,0,743682.8162,3843697.37,1,3,1,3
1829,0,751046.8409,3848204.314,1,1,2,3
1830,0,752592.9334,3849410.574,1,1,1,3
1831,0,737349.7398,3850228.82,1,1,1,2
1832,0,748898.0705,3847697.196,14,4,1,2
1833,0,744094.3148,3850188.02,1,1,1,3
1834,0,729841.8418,3854183.819,1,2,1,2
1835,0,749062.4332,3839454.358,4,2,2,2
1836,0,728249.8184,3842903.136,8,3,1,3
1837,0,753149.1286,3849760.632,1,2,1,3
1838,0,728260.5655,3842375.883,4,3,1,2
1839,0,754308.9757,3847083.292,10,1,1,2
1840,0,728857.2766,3849478.285,4,5,2,3
1841,0,735136.3159,3854882.316,0,1,1,3
1842,0,756362.9561,3846407.237,14,1,1,3
1843,0,727784.4065,3848667.727,12,5,1,3
1844,0,750611.3383,3856247.345,4,1,1,3
1845,0,741942.7938,3855873.382,3,1,3,2
1846,0,743702.6589,3850211.161,1,1,1,2
1847,0,743127.2149,3855479.308,1,1,1,2
1848,0,730972.2268,3844335.995,3,5,2,3
1849,0,744987.1034,3841401.605,10,3,1,2
1850,0,745742.8375,3841295.025,4,3,2,2
1851,0,739575.3788,3853976.023,3,1,1,3
1852,0,753700.1329,3850163.669,1,2,1,2
1853,0,745496.7533,3853822.951,14,2,1,3
1854,0,754912.7172,3849683.763,1,2,1,2
1855,0,728766.5454,3854584.032,4,5,1,2
1856,0,740223.4397,3840414.508,4,5,1,2
1857,0,738070.8476,3839010.073,1,4,1,3
1858,0,735597.1147,3851312.725,14,1,1,2
1859,0,731274.2656,3839909.676,1,5,2,3
1860,0,735587.6307,3853736.948,10,1,1,2
1861,0,743739.1584,3850361.463,1,1,1,3
1862,0,728622.4097,3850697.16,4,3,1,2
1863,0,751753.3628,3839756.911,1,3,2,2
1864,0,738816.4021,3849479.067,10,1,2,3
1865,0,727193.7916,3854903.937,4,5,1,2
1866,0,747253.1875,3845541.48,3,3,1,2
1867,0,730919.8205,3853103.712,3,2,1,2
1868,0,726318.4503,3840642.972,4,5,2,2
1869,0,737953.8382,3841104.574,1,5,1,3
1870,0,742685.3235,3848192.331,1,1,1,2
1871,0,752350.9643,3844412.688,4,3,1,3
1872,0,744790.7047,3856307.769,1,1,2,2
1873,0,750378.7697,3843603.238,3,3,2,2
1874,0,731697.4374,3841502.653,11,5,1,3
1875,0,731923.2286,3849256.725,1,2,1,2
1876,0,733857.6112,3855953.905,1,2,1,2
1877,0,727614.8186,3849884.881,4,5,1,3
1878,0,746700.3241,3844010.763,4,3,1,3
1879,0,732717.9173,3839451.576,6,4,1,3
1880,0,727079.944,3840554.568,12,5,2,3
1881,0,755037.8021,3851247.668,1,3,1,2
1882,0,731733.5956,3839568.81,10,5,2,3
1883,0,731677.2421,3854917.106,1,2,2,2
1884,0,751812.3604,3845606.85,3,3,1,1
1885,0,748995.4577,3845672.502,4,3,2,2
1886,0,755057.2323,3851267.056,1,3,1,2
1887,0,733742.5782,3842574.28,3,5,1,3
1888,0,736782.7829,3851083.494,14,1,1,3
1889,0,729243.1543,3845065.139,4,5,2,3
1890,0,735268.0292,3844826.729,4,1,1,3
1891,0,739278.0073,3849422.82,10,1,2,3
1892,0,736266.6917,3853170.888,10,1,1,3
1893,0,728453.7313,3851890.104,1,2,2,3
1894,0,731109.4182,3846250.313,4,5,2,3
1895,0,750102.9943,3852692.989,1,2,1,3
1896,0,729560.9277,3852927.618,4,2,2,2
1897,0,740336.473,3840177.206,1,5,2,3
1898,0,744806.1846,3853959.598,14,1,1,2
1899,0,752359.5838,3839235.625,4,3,1,3
1900,0,737052.4057,3849315.646,6,4,1,2
1901,0,737252.5265,3845843.076,4,2,1,3
1902,0,749332.1694,3842758.352,4,3,1,3
1903,0,737988.7313,3854303.972,3,1,1,3
1904,0,727797.4967,3854094.477,4,2,1,3
1905,0,726439.4551,3851500.46,10,4,2,2
1906,0,754287.1061,3842129.206,3,3,2,2
1907,0,733928.4624,3844823.264,1,5,1,2
1908,0,751034.3953,3841126.317,3,3,1,2
1909,0,752183.0022,3850544.152,1,1,1,3
1910,0,755946.0521,3843999.1,1,3,2,3
1911,0,746371.933,3839350.583,1,1,1,3
1912,0,735656.9226,3839977.065,4,5,1,3
1913,0,751274.1408,3845647.914,1,3,2,2
1914,0,725917.9551,3854800.568,3,3,1,3
1915,0,743634.6262,3852560.856,1,1,3,2
1916,0,729832.473,3841495.457,4,5,1,3
1917,0,755948.3411,3851633.992,1,3,1,3
1918,0,731075.2796,3846963.191,10,4,2,3
1919,0,739405.2994,3846576.67,1,2,3,2
1920,0,746806.7793,3847688.047,10,4,2,2
1921,0,733898.9662,3850244.03,10,4,1,2
1922,0,752332.3781,3854700.89,1,2,1,2
1923,0,729282.2192,3854084.31,1,2,2,3
1924,0,741979.7392,3856005.175,1,1,1,3
1925,0,744885.577,3854224.996,14,2,2,2
1926,0,727356.8472,3846796.568,3,5,1,2
1927,0,727693.1461,3843466.353,4,5,1,2
1928,0,752139.6092,3847999.531,1,1,2,3
1929,0,734416.3652,3853354.896,10,4,1,2
1930,0,755439.2517,3848625,14,1,1,3
1931,0,750762.5315,3850662.917,0,2,1,3
1932,0,733545.9433,3852318.937,3,1,1,3
1933,0,736687.4214,3852293.094,15,1,1,2
1934,0,754113.127,3841173.084,3,3,1,2
1935,0,745125.9236,3853049.446,14,1,1,2
1936,0,747494.7499,3854658.096,4,2,1,3
1937,0,745483.4383,3842841.633,4,3,1,2
1938,0,741242.9748,3839336.729,1,5,1,3
1939,0,740677.36,3840081.553,1,5,1,3
1940,0,752070.4682,3852006.175,4,3,1,3
1941,0,747236.783,3850540.754,14,1,1,2
1942,0,754186.3856,3852157.508,1,3,1,3
1943,0,733052.8112,3853331.638,3,1,2,3
1944,0,741380.162,3841305.369,10,2,2,2
1945,0,730921.088,3845713.806,6,4,1,3
1946,0,745790.6802,3847431.925,1,1,1,2
1947,0,728271.9938,3855994.087,1,5,1,2
1948,0,738073.0002,3847462.877,4,1,1,1
1949,0,736553.9774,3851279.178,14,1,2,3
1950,0,735209.8452,3843126.103,8,5,1,3
1951,0,733327.3935,3851628.709,1,1,2,3
1952,0,731806.9471,3850793.053,5,4,1,2
1953,0,726097.7706,3845050.004,11,5,1,3
1954,0,750232.1363,3845749.436,3,3,1,3
1955,0,754495.1157,3849863.153,3,2,1,2
1956,0,748986.5132,3841264.992,3,3,1,1
1957,0,740067.7878,3841310.497,4,1,1,3
1958,0,746442.202,3845572.058,3,3,1,2
1959,0,741592.9463,3853958.322,1,1,1,2
1960,0,744898.4834,3842141.894,4,3,2,2
1961,0,752989.399,3854332.057,1,2,1,3
1962,0,750316.1907,3851195.724,14,2,1,2
1963,0,756171.3971,3852746.389,1,3,2,3
1964,0,750667.9384,3850541.03,10,2,1,3
1965,0,752788.059,3848771.587,1,1,2,2
1966,0,732052.9119,3841045.261,10,5,2,3
1967,0,745891.5718,3851922.224,10,1,1,3
1968,0,749950.3284,3852327.909,1,2,1,3
1969,0,735239.244,3851856.024,10,4,1,3
1970,0,733225.2892,3841665.458,8,5,1,2
1971,0,728159.8656,3839745.803,10,4,1,2
1972,0,748669.2242,3841383.052,10,3,1,2
1973,0,737027.524,3842564.246,8,5,1,3
1974,0,755055.1754,3852976.917,1,3,1,3
1975,0,734386.0259,3844569.244,8,5,1,3
1976,0,728926.6617,3843241.364,4,4,2,2
1977,0,752978.2286,3855066.404,1,2,1,3
1978,0,747071.9191,3847866.123,6,4,2,2
1979,0,731075.7325,3839322.8,10,4,2,3
1980,0,734184.5467,3855652.093,10,2,2,2
1981,0,753672.8649,3841670.216,3,3,1,1
1982,0,727041.9907,3846109.728,3,3,1,3
1983,0,733968.8533,3842767.902,3,5,2,3
1984,0,745956.7293,3845982.596,3,3,1,1
1985,0,741673.6713,3854967.125,3,1,1,3
1986,0,754183.8954,3852748.206,4,3,3,2
1987,0,744575.6786,3850218.763,10,1,1,3
1988,0,753546.7538,3840446.727,3,3,1,2
1989,0,753695.3811,3849562.171,1,2,1,2
1990,0,755668.3709,3853303.321,1,3,1,1
1991,0,756209.5982,3856088.599,1,3,1,3
1992,0,738845.5124,3842801.791,10,2,1,3
1993,0,746949.5802,3855474.953,1,1,1,2
1994,0,731488.1121,3848349.004,4,3,1,3
1995,0,736854.2975,3845827.652,4,2,2,3
1996,0,730625.3416,3844870.11,3,5,2,3
1997,0,740309.3586,3841085.913,6,1,1,2
1998,0,750838.1645,3839983.617,1,3,2,2
1999,0,743302.0145,3844705.012,4,2,1,2
2000,0,743006.7126,3841433.2,4,2,1,3
2001,0,746984.6302,3842811.285,4,3,1,3
2002,0,740006.9866,3840165.226,1,5,2,3
2003,0,734140.5395,3848530.225,4,2,1,1
2004,0,752534.0573,3849498.542,14,1,1,3
2005,0,745806.5885,3854284.991,14,2,2,3
2006,0,741298.9643,3848438.662,1,4,1,2
2007,0,730222.4347,3846199.517,8,5,1,3
2008,0,744748.0375,3844486.934,10,3,2,2
2009,0,752895.9144,3842345.961,3,3,1,2
2010,0,747256.436,3851525.595,4,2,1,2
2011,0,735757.6134,3846614.616,9,3,1,1
2012,0,737592.3338,3840715.684,3,5,1,3
2013,0,746616.269,3854850.074,4,2,2,3
2014,0,727927.394,3844777.598,4,3,1,2
2015,0,728902.3635,3840012.564,0,5,1,3
2016,0,750767.644,3853821.562,4,2,2,3
2017,0,754686.1553,3853008.247,1,3,1,2
2018,0,727629.6302,3840511.429,1,5,1,3
2019,0,752732.1225,3851120.146,3,3,3,2
2020,0,751920.2008,3850065.965,3,1,3,3
2021,0,732801.4492,3845433.973,4,5,1,3
2022,0,753225.5508,3845736.085,1,1,1,2
2023,0,735950.3052,3839267.292,10,4,1,3
2024,0,734101.3496,3839935.904,6,4,1,3
2025,0,728965.5316,3851659.441,1,2,2,3
2026,0,731893.4345,3844252.473,11,5,1,3
2027,0,753741.2745,3847738.719,10,4,2,2
2028,0,739174.3366,3853684.765,4,1,1,3
2029,0,746668.1648,3852533.838,4,2,1,3
2030,0,754606.2921,3853087.288,1,3,1,3
2031,0,740373.5903,3842670.923,4,2,1,2
2032,0,734506.3834,3851284.059,1,1,1,3
2033,0,739335.4298,3849936.683,1,1,1,3
2034,0,740473.6961,3843376.268,1,2,1,3
2035,0,734609.3257,3853658.626,10,1,1,2
2036,0,744481.0533,3846632.622,10,2,1,2
2037,0,736050.723,3843411.741,3,1,1,3
2038,0,726551.6032,3840524.079,12,5,1,3
2039,0,731300.2032,3856377.766,1,3,1,2
2040,0,742633.9806,3843743.964,4,2,1,3
2041,0,727899.1139,3846154.344,4,5,1,3
2042,0,732951.6872,3853832.773,4,1,1,3
2043,0,726029.4074,3851975.537,4,5,1,3
2044,0,736834.2744,3847267.843,3,2,1,2
2045,0,747357.3799,3852900.103,4,2,1,2
2046,0,728334.4248,3845483.649,4,5,1,3
2047,0,736587.9168,3845890.603,4,2,1,1
2048,0,738638.5179,3842403.63,10,1,2,2
2049,0,739194.71,3847167.031,1,1,1,2
2050,0,726673.2405,3843814.946,8,5,1,2
2051,0,739510.7371,3848536.313,10,4,1,2
2052,0,740366.5945,3849147.887,10,1,1,2
2053,0,747968.3178,3847851.065,10,4,1,2
2054,0,737303.9384,3851087.29,14,1,2,3
2055,0,737884.1955,3845375.718,4,2,1,2
2056,0,730786.6485,3840991.321,3,5,1,3
2057,0,742593.1837,3855251.783,3,1,1,2
2058,0,753583.2681,3843073.767,4,3,1,2
2059,0,744213.1367,3841330.795,3,2,1,2
2060,0,749409.1822,3842892.372,4,3,3,2
2061,0,726619.3969,3853941.915,4,5,1,3
2062,0,749269.3186,3842984.203,4,3,2,2
2063,0,740122.6381,3839602.665,1,5,1,3
2064,0,732291.8211,3841228.962,10,5,1,3
2065,0,732682.0925,3854990.273,1,2,1,1
2066,0,744398.3552,3842348.417,4,3,2,2
2067,0,736443.4765,3842354.811,3,5,1,3
2068,0,736213.6066,3855536.482,14,2,2,2
2069,0,732011.2906,3855105.265,1,2,1,2
2070,0,755334.2512,3848704.905,14,1,2,3
2071,0,748357.4973,3855768.896,3,2,1,2
2072,0,738148.7987,3839714.337,3,4,2,2
2073,0,736987.412,3852622.21,10,1,1,2
2074,0,752539.7454,3850210.092,0,1,1,2
2075,0,747377.5022,3847001.973,1,1,1,3
2076,0,751335.5896,3849961.15,14,2,2,2
2077,0,726094.7714,3850372.866,7,5,1,3
2078,0,749618.7611,3854581.817,1,2,2,2
2079,0,744598.1978,3845439.527,1,3,2,3
2080,0,732855.4856,3849784.092,12,4,1,2
2081,0,731033.4389,3845437.138,10,4,2,2
2082,0,745644.0098,3844963.388,4,3,1,3
2083,0,727232.4289,3855926.675,4,5,1,3
2084,0,746032.983,3851698.479,14,1,1,3
2085,0,746229.0794,3840757.804,3,2,1,3
2086,0,736981.0389,3845102.667,4,2,1,2
2087,0,726418.4724,3846333.58,4,5,1,3
2088,0,729022.0628,3853415.126,4,2,1,3
2089,0,738726.5428,3843637.434,4,2,1,3
2090,0,736834.1067,3848980.521,10,4,1,2
2091,0,738312.6174,3844435.893,3,2,1,2
2092,0,734424.1371,3848361.923,1,2,2,2
2093,0,727579.8994,3851117.504,3,4,1,1
2094,0,740739.2677,3842263.901,10,2,2,2
2095,0,745565.4965,3846773.35,4,2,2,3
2096,0,744205.5066,3840578,4,2,1,2
2097,0,747415.0678,3839730.111,4,2,1,2
2098,0,730666.593,3845621.91,14,4,1,2
2099,0,746520.2441,3854313.799,1,2,1,3
2100,0,739435.1112,3846490.101,3,2,1,2
2101,0,727052.3461,3847074.312,0,5,1,2
2102,0,748618.8345,3839981.668,3,3,1,2
2103,0,730357.8661,3842528.215,1,5,1,3
2104,0,746856.7996,3848590.342,14,4,1,3
2105,0,746498.4688,3847880.216,10,4,2,2
2106,0,730853.4503,3853570.388,1,2,2,2
2107,0,752626.3605,3840780.733,3,3,1,2
2108,0,738746.8842,3840938.588,14,1,1,3
2109,0,745688.9418,3844330.521,4,3,1,2
2110,0,751361.4644,3843445.229,3,3,1,2
2111,0,740505.8911,3841187.245,10,1,3,2
2112,0,725817.3736,3844056.626,8,3,1,3
2113,0,735149.1377,3855812.229,10,1,1,3
2114,0,747983.9128,3843751.789,4,3,1,2
2115,0,738218.1041,3851769.837,4,1,1,3
2116,0,734291.7981,3854233.324,10,1,1,2
2117,0,736391.4428,3843079.352,10,4,1,2
2118,0,750447.0489,3855999.154,4,1,1,3
2119,0,727734.9558,3849041.391,4,5,1,2
2120,0,728928.2459,3849673.599,4,5,2,3
2121,0,730034.2312,3846673.06,3,5,1,3
2122,0,745471.6772,3848649.968,10,4,1,2
2123,0,735195.1419,3839905.22,8,5,2,3
2124,0,729088.0767,3853491.199,1,2,1,2
2125,0,735191.9,3849867.966,6,4,2,2
2126,0,734928.1635,3848535.116,3,1,1,2
2127,0,728831.1958,3840475.281,1,5,2,3
2128,0,747202.6121,3843660.455,3,3,1,2
2129,0,742150.1889,3855875.866,1,1,1,2
2130,0,739938.655,3844246.579,4,2,1,2
2131,0,740829.5725,3841778.589,4,2,1,3
2132,0,734961.653,3842244.666,11,5,2,2
2133,0,745425.2529,3846989.248,1,1,1,2
2134,0,750926.5121,3851316.509,0,2,1,3
2135,0,749814.0921,3849791.842,1,2,2,3
2136,0,753434.9825,3851583.458,1,3,1,2
2137,0,753657.2527,3853039.825,4,3,1,3
2138,0,747162.1828,3841845.692,4,3,1,3
2139,0,756375.0616,3842398.629,1,3,1,2
2140,0,749380.6877,3847323.946,1,4,1,2
2141,0,745451.1566,3849325.63,14,4,1,3
2142,0,754918.2127,3853408.629,1,3,1,2
2143,0,742770.9896,3853152.071,14,1,2,2
2144,0,740810.3168,3845786.121,4,2,1,2
2145,0,756488.6018,3851305.158,1,3,1,2
2146,0,728022.2328,3839975.183,12,4,1,3
2147,0,733014.0528,3849525.211,1,1,1,2
2148,0,732290.088,3853268.008,3,1,1,3
2149,0,727263.1171,3856250.47,3,5,3,3
2150,0,745004.857,3842032.079,4,3,1,2
2151,0,737128.1575,3842909.256,3,5,2,3
2152,0,730625.8514,3854704.229,1,2,2,2
2153,0,729184.8715,3841744.114,3,5,1,3
2154,0,750659.7816,3846249.741,1,1,1,2
2155,0,734016.1353,3845570.787,4,3,2,3
2156,0,737382.5681,3841677.981,3,5,3,2
2157,0,735097.6265,3856000.661,4,2,2,3
2158,0,737748.0296,3841916.18,3,5,1,2
2159,0,754710.6915,3849471.974,1,2,1,3
2160,0,749125.6182,3844805.61,3,3,2,2
2161,0,737277.9053,3850204.787,14,1,1,2
2162,0,751100.1705,3846762.659,1,4,1,2
2163,0,726248.7138,3844444.199,8,3,1,3
2164,0,734496.6261,3848060.964,4,2,1,1
2165,0,749606.7573,3847539.632,11,4,1,2
2166,0,745003.8269,3849709.958,10,1,1,3
2167,0,755689.7244,3840734.276,3,3,1,2
2168,0,742560.3469,3847395.57,1,1,2,2
2169,0,755688.7322,3854231.694,1,3,1,3
2170,0,726298.7825,3845439.243,4,5,1,3
2171,0,742335.3766,3843452.069,1,2,1,3
2172,0,740887.6047,3843769.803,4,2,1,3
2173,0,726467.2977,3844929.949,0,5,1,3
2174,0,750757.3756,3855845.145,1,2,1,3
2175,0,738966.1776,3848881.108,6,4,1,2
2176,0,739345.8331,3840556.658,3,4,2,2
2177,0,738224.01,3839909.585,4,4,1,2
2178,0,741862.8698,3850919.009,3,1,1,2
2179,0,733941.1811,3845161.806,1,1,1,3
2180,0,736287.5929,3845318.112,3,2,2,3
2181,0,727651.8112,3846725.109,8,5,3,3
2182,0,749731.9682,3848908.784,1,1,1,2
2183,0,749892.5889,3852328.091,1,2,2,2
2184,0,734235.5328,3840973.294,11,5,2,3
2185,0,748847.0863,3841216.86,3,3,1,1
2186,0,754449.5302,3845947.477,1,4,2,2
2187,0,733931.0228,3844283.802,8,5,2,3
2188,0,732401.8701,3848791.26,4,2,1,1
2189,0,743826.615,3840342.143,4,1,2,3
2190,0,755110.89,3854996.633,3,3,1,2
2191,0,733558.3973,3850055.735,10,4,1,2
2192,0,726929.6973,3855833.154,4,5,1,3
2193,0,753188.6667,3839455.738,1,3,1,3
2194,0,743036.7684,3844219.984,4,2,1,2
2195,0,740542.2286,3849534.435,1,1,1,3
2196,0,749743.4248,3851709.377,1,2,1,3
2197,0,732960.9144,3841415.02,8,5,1,2
2198,0,744484.6297,3854633.751,14,2,2,2
2199,0,727835.6204,3848491.634,8,5,1,3
2200,0,729797.2005,3852218.965,1,2,1,3
2201,0,749817.8755,3855076.882,4,2,1,1
2202,0,747532.6306,3842283.072,3,3,1,2
2203,0,755993.6929,3853027.864,1,3,1,2
2204,0,732692.8564,3839909.547,4,5,2,2
2205,0,751597.8635,3845696.04,4,3,1,2
2206,0,729347.3229,3839618.31,10,5,1,3
2207,0,747551.4482,3848392.668,14,4,1,3
2208,0,744710.0576,3848933.125,10,4,1,2
2209,0,747076.7745,3847109.577,4,1,1,2
2210,0,752947.7985,3841397.493,3,3,1,3
2211,0,732433.0872,3852139.034,3,1,1,3
2212,0,742544.0526,3844389.625,4,2,1,3
2213,0,746365.2343,3850918.838,14,1,1,3
2214,0,731931.2711,3852374.999,3,1,1,2
2215,0,730435.4535,3849217.599,0,3,1,1
2216,0,739877.9438,3850908.688,4,1,2,3
2217,0,739914.8815,3839967.155,3,5,1,2
2218,0,728004.7251,3851910.811,1,2,2,3
2219,0,734095.2295,3853876.277,3,4,3,2
2220,0,749014.8581,3840738.415,4,3,2,2
2221,0,747021.0933,3843680.58,3,3,1,3
2222,0,731154.1519,3850404.401,5,4,1,2
2223,0,730165.2685,3853499.674,4,2,1,2
2224,0,750231.9466,3853581.964,1,2,1,2
2225,0,748498.306,3840367.58,3,3,2,2
2226,0,756408.6946,3845158.79,3,1,1,2
2227,0,728812.7527,3844273.104,8,5,1,3
2228,0,730630.8265,3840960.285,1,5,2,3
2229,0,750626.3954,3856285.778,4,1,1,3
2230,0,732115.4631,3850578.82,1,4,1,2
2231,0,738764.5626,3853728.823,3,2,1,2
2232,0,730709.851,3847265.125,4,4,1,3
2233,0,733269.6512,3841706.047,8,5,2,2
2234,0,735696.5665,3845290.016,4,2,1,3
2235,0,750174.4734,3845232.018,3,3,1,1
2236,0,744221.6641,3845376.562,1,3,1,2
2237,0,729266.8113,3848686.062,1,5,2,3
2238,0,742931.0408,3846062.865,1,2,2,2
2239,0,756099.4859,3854214.662,1,3,1,3
2240,0,749301.8165,3839009.201,4,2,1,2
2241,0,726219.0741,3845917.986,1,5,1,3
2242,0,755606.3023,3846186.477,14,1,1,2
2243,0,750810.6775,3848935.5,3,2,3,2
2244,0,747319.2073,3846998.131,4,1,1,2
2245,0,730436.4788,3852776.011,3,2,1,3
2246,0,751567.5789,3845666.857,3,3,1,2
2247,0,735825.8794,3840478.29,3,5,1,3
2248,0,747673.7378,3839486.286,1,2,1,3
2249,0,745944.188,3850361.262,14,1,2,2
2250,0,735151.0932,3850816.973,14,4,1,2
2251,0,733664.1806,3839709.015,3,4,1,3
2252,0,729428.4826,3853388.437,4,2,1,3
2253,0,730323.2892,3854332.929,4,2,3,2
2254,0,733564.4558,3843238.623,3,5,1,3
2255,0,747547.6437,3853586.499,1,2,3,1
2256,0,734212.9218,3849871.729,10,4,1,2
2257,0,743597.273,3852188.773,1,1,1,3
2258,0,739214.2698,3840628.909,3,4,2,1
2259,0,728824.8464,3850864.821,4,3,1,1
2260,0,750636.8421,3856055.283,4,1,1,3
2261,0,734192.6388,3849860.657,10,4,1,2
2262,0,752417.4863,3839526.501,3,3,1,3
2263,0,737440.1002,3854601.15,4,2,2,2
2264,0,729975.2978,3848726.336,4,5,1,3
2265,0,734156.3358,3852721.055,4,4,1,3
2266,0,739172.663,3849882.508,10,1,1,3
2267,0,739476.7973,3846641.746,1,2,3,2
2268,0,733124.6325,3852313.833,1,1,2,3
2269,0,753221.9476,3850962.173,1,3,1,3
2270,0,751089.5908,3846551.941,3,1,1,2
2271,0,752182.9752,3851384.597,3,3,2,2
2272,0,745519.9364,3848840.177,0,4,1,2
2273,0,742372.3208,3844328.473,4,2,1,3
2274,0,744167.6644,3847590.592,1,1,1,3
2275,0,749620.2418,3849010.616,1,1,1,3
2276,0,746872.7969,3849659.212,14,4,2,3
2277,0,750447.8701,3853731.388,0,2,1,2
2278,0,745056.472,3839510.895,4,1,1,2
2279,0,730471.07,3850501.08,4,2,1,2
2280,0,726856.2601,3849133.98,3,5,1,3
2281,0,748716.32,3849784.634,1,1,1,3
2282,0,747052.4364,3846833.601,1,2,1,2
2283,0,731793.3013,3854594.835,4,2,1,3
2284,0,739398.9272,3852648.702,4,1,1,3
2285,0,741150.0471,3843125.742,1,2,1,3
2286,0,737366.5172,3848598.435,10,4,1,2
2287,0,726947.2453,3844098.919,4,5,1,3
2288,0,748489.7201,3839031.731,1,2,1,3
2289,0,727988.7088,3839186.97,6,4,2,3
2290,0,732113.7396,3839170.577,12,4,2,3
2291,0,747455.762,3839042.987,1,1,1,3
2292,0,728802.9407,3849783.944,1,5,2,3
2293,0,738798.3159,3849810.021,1,1,1,3
2294,0,726362.6254,3840948.53,1,5,1,3
2295,0,734600.3988,3849263.924,1,1,1,2
2296,0,743157.8485,3855304.483,1,1,3,2
2297,0,749702.8979,3839271.756,4,2,2,3
2298,0,744568.3764,3851482.982,1,1,1,2
2299,0,738499.744,3848853.456,10,4,2,2
2300,0,749714.291,3852864.342,1,2,1,2
2301,0,731887.2297,3849586.533,1,2,1,2
2302,0,744291.3425,3847439.472,1,1,1,2
2303,0,754261.9089,3842430.381,3,3,1,2
2304,0,725763.2438,3846519.732,11,5,2,3
2305,0,738708.6935,3850334.699,1,1,1,3
2306,0,743848.4763,3845404.873,1,3,3,2
2307,0,751182.6865,3848333.391,1,1,1,3
2308,0,737464.5615,3848888.452,10,4,1,2
2309,0,753432.5008,3855219.729,1,2,1,3
2310,0,741475.4553,3844633.649,1,2,2,3
2311,0,740552.8452,3851205.671,1,1,1,2
2312,0,739320.7809,3852318.051,3,1,1,3
2313,0,730012.5917,3850603.534,4,2,1,2
2314,0,734872.5568,3844128.328,3,5,1,3
2315,0,727638.0168,3846404.137,8,5,1,2
2316,0,752020.4507,3839407.397,1,3,1,3
2317,0,734256.2863,3850847.188,1,4,1,3
2318,0,748472.36,3846602.168,14,2,1,2
2319,0,733155.0283,3853800.449,4,1,1,3
2320,0,739130.2056,3850372.061,1,1,1,3
2321,0,752950.3715,3853081.839,1,3,1,1
2322,0,744880.0415,3849324.031,14,4,1,3
2323,0,729808.1352,3848502.622,1,5,1,3
2324,0,738607.1332,3844897.458,4,2,3,3
2325,0,726920.1733,3848823.429,5,5,1,2
2326,0,729359.348,3839335.84,12,4,1,3
2327,0,740983.6243,3853362.859,4,1,1,3
2328,0,754934.5027,3848211.046,10,4,2,2
2329,0,746246.9974,3839960.018,4,2,1,2
2330,0,738491.1627,3845513.871,4,2,2,2
2331,0,730955.0845,3843463.554,4,5,2,3
2332,0,751641.2443,3839171.071,1,3,1,3
2333,0,728123.1561,3841621.301,4,5,1,2
2334,0,743891.9741,3855079.394,4,1,1,3
2335,0,749908.9717,3847370.329,14,4,1,2
2336,0,744205.1817,3852612.753,1,1,1,3
2337,0,751062.2961,3854439.922,4,2,1,2
2338,0,748978.0214,3839424.352,3,2,1,2
2339,0,746931.6096,3842872.832,4,3,1,3
2340,0,746241.5493,3841201.436,3,3,1,2
2341,0,748198.0799,3841185.391,4,3,1,2
2342,0,739014.7257,3854271.252,4,2,1,3
2343,0,730478.4083,3849492.575,4,3,1,2
2344,0,754300.6454,3838995.179,3,3,1,2
2345,0,733388.9341,3847693.821,1,3,2,1
2346,0,731549.8731,3846868.79,4,5,1,3
2347,0,751241.0604,3850459.336,4,2,2,3
